id,type,title,owner_name,channel_name,channel_url,created_at_iso,like_count,share_count,lang,hashtags,post_url,poster_url
1h7hrh16vh65GXNfYRDgKLCUm17l1c,Post,,Sandy Wang,Sandy Wang,https://www.ganjingworld.com/channel/1h7hrfvu71c2u1pY7ZRUMkqLm1g30c,2024-11-23T06:48:12.031000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hrh16vh65GXNfYRDgKLCUm17l1c,
1h7hrdbknmn3rXocfWF9ThiI81ju1c,Post,,李方捷,李方捷,https://www.ganjingworld.com/channel/1h7hrakifmk5F6FXyJxg7xHzH1j20c,2024-11-23T06:46:08.750000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hrdbknmn3rXocfWF9ThiI81ju1c,
1h7hrb96hpn2lhjGdr7WM3JFb1791c,Post,,User 1732344210977,User 1732344210977,https://www.ganjingworld.com/channel/1h7hr8l61q02bQQqj5i34jzLX18q0c,2024-11-23T06:44:59.079000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hrb96hpn2lhjGdr7WM3JFb1791c,
1h7hr8mt5vi2OduwyEeHxDvYU15v1c,Post,,老師飯飯,老師飯飯,https://www.ganjingworld.com/channel/1h7hr6l4tp152nuOxstxrDsk11hu0c,2024-11-23T06:43:32.789000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hr8mt5vi2OduwyEeHxDvYU15v1c,
1h7hr6p0vg4TXgrtUxzDZYymn1t61c,Post,,User 1732344064027,User 1732344064027,https://www.ganjingworld.com/channel/1h7hr491ggmliNK0rkKc1laBh1bt0c,2024-11-23T06:42:27.901000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hr6p0vg4TXgrtUxzDZYymn1t61c,
1h7hr4qa0r87zTprka7imwDLi1861c,Post,,一巧巧,一巧巧,https://www.ganjingworld.com/channel/1h7hr2b20e36niB21SIq9qMy01650c,2024-11-23T06:41:22.137000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hr4qa0r87zTprka7imwDLi1861c,
1h7hr3j15ns7rT8pCELNw8oa81ov1c,Post,,陳郁媗,陳郁媗,https://www.ganjingworld.com/channel/1h7hr2jokq32ITpRmmObuxyVb1cl0c,2024-11-23T06:40:40.953000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hr3j15ns7rT8pCELNw8oa81ov1c,
1h7hqvapthj7KGAoam7LUff6x1941c,Post,,User 1732343822552,User 1732343822552,https://www.ganjingworld.com/channel/1h7hqt2o7kg1UnDLl0ga2H7Z01mk0c,2024-11-23T06:38:18.109000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqvapthj7KGAoam7LUff6x1941c,
1h7hqu3u4t22F2afQzGpwzu0d1031c,Post,,鄭仁賜,鄭仁賜,https://www.ganjingworld.com/channel/1h7hlsksbeq2MeHz6FhzeLoJ11f60c,2024-11-23T06:37:37.353000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqu3u4t22F2afQzGpwzu0d1031c,
1h7hqtbrjhoYqn7JcQzI38XpA1s21c,Post,,古小芸,古小芸,https://www.ganjingworld.com/channel/1h7hqrpm0dv4EIsvxX7vI9U7O1hs0c,2024-11-23T06:37:12.104000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqtbrjhoYqn7JcQzI38XpA1s21c,
1h7hqranekv58T9fuMo8zIrvU1kn1c,Post,,陳科文,陳科文,https://www.ganjingworld.com/channel/1h7hqou3a7s1R8Pfx6Is8y4MW1ab0c,2024-11-23T06:36:03.810000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqranekv58T9fuMo8zIrvU1kn1c,
1h7hqqfovti3gjGvQlBar0YX81l61c,Post,,陳科文,陳科文,https://www.ganjingworld.com/channel/1h7hqou3a7s1R8Pfx6Is8y4MW1ab0c,2024-11-23T06:35:35.549000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqqfovti3gjGvQlBar0YX81l61c,
1h7hqpfu8a737xY8qTgkkwUJH1i61c,Post,,曾華青,曾華青,https://www.ganjingworld.com/channel/1h7hqnevpfi7gHxa6c8lBA8RH1b00c,2024-11-23T06:35:02.167000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqpfu8a737xY8qTgkkwUJH1i61c,
1h7hqp7dsff34snIo7iWwbuai1d21c,Post,,李方捷,李方捷,https://www.ganjingworld.com/channel/1gpalg322m95rU9mLyTkWsDlI1i00c,2024-11-23T06:34:53.242000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqp7dsff34snIo7iWwbuai1d21c,
1h7hqlt5tp32gFATYIMfuxAAz1n51c,Post,,鄭天賜,鄭天賜,https://www.ganjingworld.com/channel/1h7hlo6ippf5HBbvwVOSkaDds19j0c,2024-11-23T06:33:01.832000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqlt5tp32gFATYIMfuxAAz1n51c,
1h7hqkuvh8n5F4utfK3ml8AqF1941c,Post,,gu tiffany,gu tiffany,https://www.ganjingworld.com/channel/1h7hqge7p0n6pDk3etvcymsj11ep0c,2024-11-23T06:32:30.166000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqkuvh8n5F4utfK3ml8AqF1941c,
1h7hqkgb7j66XqnC4NgIOliQi1uj1c,Post,,User 1732343431191,User 1732343431191,https://www.ganjingworld.com/channel/1h7hqhdgs9m60kE35QwX5PHjT1ak0c,2024-11-23T06:32:14.820000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqkgb7j66XqnC4NgIOliQi1uj1c,
1h7hqk9gsmf4XXI60rXBsjRgN1kd1c,Post,,陳水金,陳水金,https://www.ganjingworld.com/channel/1h7hqiv8fu77xbQnAJI2bzDmO1is0c,2024-11-23T06:32:07.666000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqk9gsmf4XXI60rXBsjRgN1kd1c,
1h7hqk00llh25cKriWhoLbHVm1qr1c,Post,,江淑娟,江淑娟,https://www.ganjingworld.com/channel/1h7hqiim7ik3dmMxjjR6D4HxQ1nd0c,2024-11-23T06:31:57.697000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqk00llh25cKriWhoLbHVm1qr1c,
1h7hqiojmu94V0w8BOrt7gQUr1mo1c,Post,,蘇睿璿,蘇睿璿,https://www.ganjingworld.com/channel/1h7hqhuu9t16KsZZzJm8DkuI31lb0c,2024-11-23T06:31:16.378000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqiojmu94V0w8BOrt7gQUr1mo1c,
1h7hqi1gmv02wrIv2b3ekOeZ21st1c,Post,,User 1732343392438,User 1732343392438,https://www.ganjingworld.com/channel/1h7hqg8i8b112nlQ5V7tmRmCH1g80c,2024-11-23T06:30:52.163000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqi1gmv02wrIv2b3ekOeZ21st1c,
1h7hqgqskrv1TJpVudx0WjVQY16t1c,Post,,disaluba,disaluba,https://www.ganjingworld.com/channel/1h7hqeeq7tq5PCTquPGiSkgyF1050c,2024-11-23T06:30:11.659000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqgqskrv1TJpVudx0WjVQY16t1c,
1h7hqgqfjnm2CO76F30vuGZda1do1c,Post,,許素卿,許素卿,https://www.ganjingworld.com/channel/1h7hqdgsc255DlkCXgZqed3gl1it0c,2024-11-23T06:30:11.232000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqgqfjnm2CO76F30vuGZda1do1c,
1h7hqgn87004ZtfARTHvu8iaz1ks1c,Post,,五月花,五月花,https://www.ganjingworld.com/channel/1h7hpaikctc547gCIfhUhIsaW1i90c,2024-11-23T06:30:07.844000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqgn87004ZtfARTHvu8iaz1ks1c,
1h7hqfi0c2g65mgWMDXAUyEJF1q21c,Post,,許素卿,許素卿,https://www.ganjingworld.com/channel/1h7hqdgsc255DlkCXgZqed3gl1it0c,2024-11-23T06:29:28.790000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqfi0c2g65mgWMDXAUyEJF1q21c,
1h7hqf06dp51r25UvU6HvTbFR1lo1c,Post,,User 1732343139149,User 1732343139149,https://www.ganjingworld.com/channel/1h7hq8n0g0h5PP9GGlMJCm4Ss19p0c,2024-11-23T06:29:10.114000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqf06dp51r25UvU6HvTbFR1lo1c,
1h7hqduobgu2ZEC4enBNEy6vS1sr1c,Post,,林士軒,林士軒,https://www.ganjingworld.com/channel/1h7hqc782da6uZV56ECYybRxY1a30c,2024-11-23T06:28:35.050000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqduobgu2ZEC4enBNEy6vS1sr1c,
1h7hqcejequ9mPudrFeTs5LMq1qg1c,Post,,陳建富,陳建富,https://www.ganjingworld.com/channel/1h7hqb0rlg65GlwAqbCaex5jl1pu0c,2024-11-23T06:27:44.557000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hqcejequ9mPudrFeTs5LMq1qg1c,
1h7hq8q8d0n54RlxjUm9OYgxv10v1c,Post,,孫浤宇,孫浤宇,https://www.ganjingworld.com/channel/1h7hq72e6ce63m8gs9minlCzm10i0c,2024-11-23T06:25:42.560000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq8q8d0n54RlxjUm9OYgxv10v1c,
1h7hq79ekem177oqOzTi3Fxmu1551c,Post,,朱瑞珍,朱瑞珍,https://www.ganjingworld.com/channel/1h7hq4tot4lYidlMeoejMff2P1f10c,2024-11-23T06:24:51.384000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq79ekem177oqOzTi3Fxmu1551c,
1h7hq5nntlrRmLnHLy8iLwGCh16g1c,Post,,User 1732342956221,User 1732342956221,https://www.ganjingworld.com/channel/1h7hq38hu6j1LFILf8IT8M3xD1p40c,2024-11-23T06:23:59.260000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq5nntlrRmLnHLy8iLwGCh16g1c,
1h7hq5dh5ci3QR2H6OeSifm4Q1rq1c,Post,,tung marcus,tung marcus,https://www.ganjingworld.com/channel/1h7host6m7j1gt5oiaAFzdgOE10a0c,2024-11-23T06:23:48.553000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq5dh5ci3QR2H6OeSifm4Q1rq1c,
1h7hq5co7km6zp6U8wAPBjZdZ1c61c,Post,,chen ke-wen,chen ke-wen,https://www.ganjingworld.com/channel/1h7hq3macv21zvJjgG03mbdFy11n0c,2024-11-23T06:23:47.736000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq5co7km6zp6U8wAPBjZdZ1c61c,
1h7hq4kuvcp75FG4TxuGzbbK31vj1c,Post,,林巧妹,林巧妹,https://www.ganjingworld.com/channel/1h7hq2qu5213FggsOwDSSEBSH12i0c,2024-11-23T06:23:22.791000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq4kuvcp75FG4TxuGzbbK31vj1c,
1h7hq4f57eu5y3keSz99eeV4F13u1c,Post,,306022許家盈,306022許家盈,https://www.ganjingworld.com/channel/1h7hpvs9oet2O4hQCZMh6Z5U619j0c,2024-11-23T06:23:16.704000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq4f57eu5y3keSz99eeV4F13u1c,
1h7hq3641c1Wv58XBvg01iCGI1t11c,Post,,葉信寬,葉信寬,https://www.ganjingworld.com/channel/1h7hpugh0763tSXoPNjRuFsW11b60c,2024-11-23T06:22:33.674000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq3641c1Wv58XBvg01iCGI1t11c,
1h7hq27d7r6olpPL9xObbSk4r1fs1c,Post,,lily-2 ya,lily-2 ya,https://www.ganjingworld.com/channel/1h7hq0l1ek63gO2E5G752EIln1tj0c,2024-11-23T06:22:01.469000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq27d7r6olpPL9xObbSk4r1fs1c,
1h7hq0plu1h76HrTAJ82XqNdP13t1c,Post,,梁双妹,梁双妹,https://www.ganjingworld.com/channel/1h7hpro2iaePYya8xPTbDuvOq1090c,2024-11-23T06:21:13.520000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hq0plu1h76HrTAJ82XqNdP13t1c,
1h7hpvqlo2337yDwTpF9gruBn15k1c,Post,,歐志信,歐志信,https://www.ganjingworld.com/channel/1h7hpternin5KMnrebu0Vi1d01os0c,2024-11-23T06:20:41.008000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpvqlo2337yDwTpF9gruBn15k1c,
1h7hpv2ctro1ALoCLDuk0YSI617k1c,Post,,白鳳,白鳳,https://www.ganjingworld.com/channel/1h7hntbhbas7enaDoFocbUPDX1b10c,2024-11-23T06:20:15.553000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpv2ctro1ALoCLDuk0YSI617k1c,
1h7hpurgqa71qANtLZmJtlkbr1561c,Post,,簡聖杰,簡聖杰,https://www.ganjingworld.com/channel/1h7hpt9fc621usZ8xEXwSIWaE10g0c,2024-11-23T06:20:08.340000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpurgqa71qANtLZmJtlkbr1561c,
1h7hpung04e4urD1pXSN4EHou1do1c,Post,,趙翊媗,趙翊媗,https://www.ganjingworld.com/channel/1h7hmr0s6572E2NiXLFTHl7ID1pn0c,2024-11-23T06:20:04.119000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpung04e4urD1pXSN4EHou1do1c,
1h7hpscpa033wheq5r7Gb68221331c,Post,,yayun hsiao,yayun hsiao,https://www.ganjingworld.com/channel/1h7hpr6vmql6PxjzJiJfEUMfb1g20c,2024-11-23T06:18:45.781000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpscpa033wheq5r7Gb68221331c,
1h7hprgibqr5zw7kERdIieb3Z1gf1c,Post,,蔡國英,蔡國英,https://www.ganjingworld.com/channel/1h7hl2j1bib1nQbNH09ZPtIA91sk0c,2024-11-23T06:18:16.193000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hprgibqr5zw7kERdIieb3Z1gf1c,
1h7hpoke9eu6urXvcHaFtl0qa1s51c,Post,,翁惠珊,翁惠珊,https://www.ganjingworld.com/channel/1h7hpnika653Av7TIWNiyTNGB1dn0c,2024-11-23T06:16:39.591000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpoke9eu6urXvcHaFtl0qa1s51c,
1h7hpnhtute74v5mFcHTuRsA51dp1c,Post,,Hong Lee,Hong Lee,https://www.ganjingworld.com/channel/1h7hpiq3sgi3nfO50kRBZWkWf17a0c,2024-11-23T06:16:03.404000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpnhtute74v5mFcHTuRsA51dp1c,
1h7hpliol0k2dkRflTIK9bUWN1pj1c,Post,,謝艾倪,謝艾倪,https://www.ganjingworld.com/channel/1h7hpii4gfg55lrGKhsNqSsNc1sf0c,2024-11-23T06:14:57.170000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpliol0k2dkRflTIK9bUWN1pj1c,
1h7hplbcouoU4dxAWPokaSSLD1351c,Post,,User 1732342421103,User 1732342421103,https://www.ganjingworld.com/channel/1h7hpja7eir2XTzAhLHWhpUq11ag0c,2024-11-23T06:14:49.441000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hplbcouoU4dxAWPokaSSLD1351c,
1h7hpjgm5792e2Q25jXs2L5DZ1gt1c,Post,,五月花,五月花,https://www.ganjingworld.com/channel/1h7hpaikctc547gCIfhUhIsaW1i90c,2024-11-23T06:13:47.882000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpjgm5792e2Q25jXs2L5DZ1gt1c,
1h7hpj8re226CaOdU7vfo9PTq1ql1c,Post,,趙子晴,趙子晴,https://www.ganjingworld.com/channel/1h7hmdqq82l7yXUjPYHDqFk6u1je0c,2024-11-23T06:13:39.667000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpj8re226CaOdU7vfo9PTq1ql1c,
1h7hpf4s8tu3JaN2oN5ay1NQ31s71c,Post,,User 1732342106656,User 1732342106656,https://www.ganjingworld.com/channel/1h7hp9ub8p92mH1djThNyiQIZ1b50c,2024-11-23T06:11:21.282000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpf4s8tu3JaN2oN5ay1NQ31s71c,
1h7hpchmsa047hQvFV3SHYtx51ds1c,Post,,林秀秀,林秀秀,https://www.ganjingworld.com/channel/1h7hp760u26Ilk0igjDEmeSaU17n0c,2024-11-23T06:09:54.073000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpchmsa047hQvFV3SHYtx51ds1c,
1h7hpbgagb71NABOVqpVCp5Lw1lg1c,Post,,Lai Roger,Lai Roger,https://www.ganjingworld.com/channel/1h7hp8grf962p3u0xidctgTjn16g0c,2024-11-23T06:09:19.065000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hpbgagb71NABOVqpVCp5Lw1lg1c,
1h7hp9ra1di39ekFjqTsRiZRF1b51c,Post,,陳小霞,陳小霞,https://www.ganjingworld.com/channel/1h7hp0pvq9q6EvVXg00COwOoX1fn0c,2024-11-23T06:08:23.475000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp9ra1di39ekFjqTsRiZRF1b51c,
1h7hp9huce12FJh9OhcYrpRty1jm1c,Post,,江月雲,江月雲,https://www.ganjingworld.com/channel/1h7hp8oh22i4OmbiDghfef9Kr16e0c,2024-11-23T06:08:13.656000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp9huce12FJh9OhcYrpRty1jm1c,
1h7hp94mnt55GeiScsL6WmXxp1aq1c,Post,,Judy Wang,Judy Wang,https://www.ganjingworld.com/channel/1h7hp6e9qs43Gtu2jhC3FPL2w1k30c,2024-11-23T06:07:59.774000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp94mnt55GeiScsL6WmXxp1aq1c,
1h7hp8gri9m1tzXESLfso5yuu1661c,Post,,Viola Wang,Viola Wang,https://www.ganjingworld.com/channel/1h7hp0eg9br4VygSeMHDFl74B18b0c,2024-11-23T06:07:38.961000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp8gri9m1tzXESLfso5yuu1661c,
1h7hp8f05pp7iiemfguRviBQ81fs1c,Post,,林秀鳳,林秀鳳,https://www.ganjingworld.com/channel/1h7hp6isv556Q3MQFC35BBdLG1ek0c,2024-11-23T06:07:37.015000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp8f05pp7iiemfguRviBQ81fs1c,
1h7hp8cn3bv65r2Z27UgEbrwV1pq1c,Post,,nancy wang,nancy wang,https://www.ganjingworld.com/channel/1h7hmdjgc6s1SOliHv5SifgAL1sn0c,2024-11-23T06:07:34.620000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp8cn3bv65r2Z27UgEbrwV1pq1c,
1h7hp7srsag6h5cba8LLFBkSh1mm1c,Post,,Ilin Tsai,Ilin Tsai,https://www.ganjingworld.com/channel/1h7hmmlk5633gEBeRLOdS36Wy1b50c,2024-11-23T06:07:17.999000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp7srsag6h5cba8LLFBkSh1mm1c,
1h7hp7dbjo51KaXDoiTQ2XYgl15m1c,Post,,Minnie You,Minnie You,https://www.ganjingworld.com/channel/1h7hp60ot1q5vrPm8QtY1OAiL1vs0c,2024-11-23T06:07:01.738000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp7dbjo51KaXDoiTQ2XYgl15m1c,
1h7hp6f6kdm6gPdx6Y0sc4NQU1991c,Post,,Viola Wang,Viola Wang,https://www.ganjingworld.com/channel/1h7hp0eg9br4VygSeMHDFl74B18b0c,2024-11-23T06:06:30.117000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp6f6kdm6gPdx6Y0sc4NQU1991c,
1h7hp4vugfp7MvGa7s0AeZlcM1av1c,Post,,阮文圓 (Van Tron),阮文圓 (Van Tron),https://www.ganjingworld.com/channel/1g012svtbv36vXhKLBcVArwt618d0c,2024-11-23T06:05:40.568000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp4vugfp7MvGa7s0AeZlcM1av1c,
1h7hp3ktdse3aMqr1uMdr1dqr1gp1c,Post,,anan sue,anan sue,https://www.ganjingworld.com/channel/1h7hot2ka4u1F69UG8GhYOgxe13n0c,2024-11-23T06:04:55.444000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp3ktdse3aMqr1uMdr1dqr1gp1c,
1h7hp28351e5ySKQkcc99hmvk1st1c,Post,,May May,May May,https://www.ganjingworld.com/channel/1h7hovh24l72XbiIp0lDDS42B1f60c,2024-11-23T06:04:08.445000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp28351e5ySKQkcc99hmvk1st1c,
1h7hp23h03f57tiXYcSuSp2ET1oh1c,Post,,柯小豪,柯小豪,https://www.ganjingworld.com/channel/1h7hoviloc563NZYFFavZ9Msg1c70c,2024-11-23T06:04:03.656000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp23h03f57tiXYcSuSp2ET1oh1c,
1h7hp172nv4rYkEaZCLR3sOgj1cf1c,Post,,yi fang chiang,yi fang chiang,https://www.ganjingworld.com/channel/1h7hot539r32nGYchqeewACTZ1q50c,2024-11-23T06:03:33.829000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp172nv4rYkEaZCLR3sOgj1cf1c,
1h7hp16ipkj4KRxGyUwGp6hq21ji1c,Post,,May May,May May,https://www.ganjingworld.com/channel/1h7hovh24l72XbiIp0lDDS42B1f60c,2024-11-23T06:03:33.307000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp16ipkj4KRxGyUwGp6hq21ji1c,
1h7hp0jns6f6T2YSAiPfDrQA51vp1c,Post,,User 1732341643741,User 1732341643741,https://www.ganjingworld.com/channel/1h7hos4s7hr29hFu1CAMmKXjU1fc0c,2024-11-23T06:03:13.550000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp0jns6f6T2YSAiPfDrQA51vp1c,
1h7hp0ij5ti46hs6Kjz8HflRe1u21c,Post,,楊玉春,楊玉春,https://www.ganjingworld.com/channel/1h7hov9d9nc7DWbp2A0LPSSWV1mu0c,2024-11-23T06:03:12.348000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hp0ij5ti46hs6Kjz8HflRe1u21c,
1h7hovm51ka5gy7soBnb3aipE1g91c,Post,,User 1732341718660,User 1732341718660,https://www.ganjingworld.com/channel/1h7houcai833TE9vGkeI2IkkO1ln0c,2024-11-23T06:02:42.524000Z,0,0,en-US,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hovm51ka5gy7soBnb3aipE1g91c,
1h7hovbj83q2F5UYFMcFYarBh1b21c,Post,,Chien su hui,Chien su hui,https://www.ganjingworld.com/channel/1h7hou5ql353lQfnYLymyA9PS1n20c,2024-11-23T06:02:31.455000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hovbj83q2F5UYFMcFYarBh1b21c,
1h7houg3h4d24HWdrpZgBQAvS12u1c,Post,,Ruby Lee,Ruby Lee,https://www.ganjingworld.com/channel/1h7hot79ddo5jLubYtSWXo5qG14b0c,2024-11-23T06:02:02.629000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7houg3h4d24HWdrpZgBQAvS12u1c,
1h7hotrckqj44uC3UJgwQ9cNw1141c,Post,,何淑蘭,何淑蘭,https://www.ganjingworld.com/channel/1h7hoqu5dot3ghzx0auo1Sl0B1270c,2024-11-23T06:01:40.907000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hotrckqj44uC3UJgwQ9cNw1141c,
1h7hotm6cs53D6dW71487DJcq1i21c,Post,,Asha Chen,Asha Chen,https://www.ganjingworld.com/channel/1h7hoqrr1706R8D81pZEWKL1w19e0c,2024-11-23T06:01:35.460000Z,1,0,en-US,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hotm6cs53D6dW71487DJcq1i21c,
1h7hosv94q47BnVhoAELxSZUp1s01c,Post,,emilyhhn,emilyhhn,https://www.ganjingworld.com/channel/1h7hos73tmu6wiRW09M5mF92z1mv0c,2024-11-23T06:01:11.433000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hosv94q47BnVhoAELxSZUp1s01c,
1h7hosc9s1b4wWaidKBNs1VKg11p1c,Post,,廖家興,廖家興,https://www.ganjingworld.com/channel/1h7hopirgf46DfAOIRt14y8eW1m90c,2024-11-23T06:00:51.533000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hosc9s1b4wWaidKBNs1VKg11p1c,
1h7horpj0jb16OmkWYRGyZ6O818f1c,Post,,1980bear,1980bear,https://www.ganjingworld.com/channel/1h7hoqa2b7v3uPLmQkR9HKXlT1t20c,2024-11-23T06:00:31.910000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7horpj0jb16OmkWYRGyZ6O818f1c,
1h7hopk1umt4MHp5NIhbG3Eg81l71c,Post,,陳傑森,陳傑森,https://www.ganjingworld.com/channel/1h7honp2v3a6g9E1Yt5Y8wE3g1l60c,2024-11-23T05:59:18.999000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hopk1umt4MHp5NIhbG3Eg81l71c,
